what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319119366222
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319119367631
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1319119369308
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319119369684
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319119374708
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319119376722
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319119466173
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319119468888
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319119499550
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319119504310
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319119656436
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319119672247
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319119677498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319119929604
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319119934334
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1319120149378
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1319120158730
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319120163141
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319120175851
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319120176899
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319120191121
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319120813838
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319120943181
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319121014175
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319121015941
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319121018392
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319121020141
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319121025505
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319121026830
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319121033944
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319121365110
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319121375398
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319121380127
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319121380621
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319121554513
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319121582194
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319121585454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319121638684
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319121653328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319121814658
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1319121901776
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319121903778
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319121904766
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1319121905020
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319121907854
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319121991953
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1319121993417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319121995897
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1319121998632
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.0.201109151620,"org.eclipse.cdt.build.crossgcc",1319121999234
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers.ui",1319121999236
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers",1319121999236
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201109151620,"org.eclipse.cdt.codan.ui.cxx",1319121999236
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201109151620,"org.eclipse.cdt.codan.core.cxx",1319121999236
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201109151620,"org.eclipse.cdt.launch.remote",1319121999250
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201109151620,"org.eclipse.cdt.debug.mi.ui",1319121999296
activated,perspective,,,"<C/C++>",1319126938683
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1319126938684
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1319126938685
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1319126938745
started,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers",1319126938755
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201109151620,"org.eclipse.cdt.codan.core",1319126938776
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201109151620,"org.eclipse.cdt.codan.core.cxx",1319126938777
